source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,usage_frequency,temporal_patterns,country,region,city
34.117.59.81,192.168.10.60,443,53487,TCP,66,0.42243194580078125,52,1.8394649028778076,7,3697,external,1.8394649028778076,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.805454504214043,2024-11-19 00:58:48,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53487,TCP,980,0.14154815673828125,966,1.9810130596160889,8,4677,external,1.9810130596160889,8,584.625,344123.734375,2.5,4.038337839908215,2024-11-19 00:58:48,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53487,443,TCP,66,0.43473196029663086,52,2.5755207538604736,9,1078,external,2.5755207538604736,9,119.77777777777777,6300.617283950617,1.8799649487271108,3.494438934925999,2024-11-19 00:58:48,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53487,443,TCP,66,0.13869404792785645,52,2.71421480178833,10,1144,external,2.71421480178833,10,114.4,5930.839999999999,1.7709505944546688,3.6843067812507853,2024-11-19 00:58:48,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53488,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 00:58:48,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53487,TCP,66,0.5720140933990479,52,2.5530271530151367,9,4743,external,2.5530271530151367,9,527.0,332452.8888888889,2.4193819456463714,3.525226901473006,2024-11-19 00:58:49,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53487,443,TCP,66,0.4258289337158203,52,3.1400437355041504,11,1210,external,3.1400437355041504,11,110.0,5585.272727272727,1.6729330318733675,3.5031359199313488,2024-11-19 00:58:49,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53488,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 00:58:49,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53488,443,TCP,66,0.5979359149932861,52,0.5979359149932861,2,144,external,0.5979359149932861,2,72.0,36.0,1.0,3.344840057019249,2024-11-19 00:58:49,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53488,443,TCP,275,0.1462571620941162,261,0.7441930770874023,3,419,external,0.7441930770874023,3,139.66666666666666,9181.555555555555,1.584962500721156,4.03121191578575,2024-11-19 00:58:49,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53488,TCP,66,0.46149301528930664,52,0.46149301528930664,2,140,external,0.46149301528930664,2,70.0,16.0,1.0,4.333760065136012,2024-11-19 00:58:49,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53488,TCP,1466,0.1508181095123291,1452,0.6123111248016357,3,1606,external,0.6123111248016357,3,535.3333333333334,433080.8888888888,1.584962500721156,4.899470021832251,2024-11-19 00:58:50,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53488,443,TCP,66,0.42880702018737793,52,1.1730000972747803,4,485,external,1.1730000972747803,4,121.25,7903.6875,1.5,3.4100593932542385,2024-11-19 00:58:50,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53488,TCP,1466,0.2749917507171631,1452,0.8873028755187988,4,3072,external,0.8873028755187988,4,768.0,487212.0,1.5,4.508043544501343,2024-11-19 00:58:50,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53488,TCP,450,0.13929009437561035,436,1.0265929698944092,5,3522,external,1.0265929698944092,5,704.4,405949.44000000006,1.9219280948873623,4.870479485666338,2024-11-19 00:58:50,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53488,443,TCP,66,0.4209918975830078,52,1.593991994857788,5,551,external,1.593991994857788,5,110.2,6811.360000000001,1.3709505944546687,3.1367786137759666,2024-11-19 00:58:50,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53488,443,TCP,151,0.22303318977355957,137,1.8170251846313477,6,702,external,1.8170251846313477,6,117.0,5907.333333333333,1.7924812503605778,3.3021006262042136,2024-11-19 00:58:50,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53488,TCP,109,0.5457711219787598,95,1.572364091873169,6,3631,external,1.572364091873169,6,605.1666666666666,387527.47222222225,2.2516291673878226,3.8159100878805723,2024-11-19 00:58:50,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53488,443,TCP,66,0.318314790725708,52,2.1353399753570557,7,768,external,2.1353399753570557,7,109.71428571428571,5381.918367346939,1.6644977792004614,3.278166512491535,2024-11-19 00:58:51,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53488,443,TCP,245,0.1455080509185791,231,2.2808480262756348,8,1013,external,2.2808480262756348,8,126.625,6710.984375,2.0,3.507467357684102,2024-11-19 00:58:51,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53488,TCP,66,0.4269740581512451,52,1.999338150024414,7,3697,external,1.999338150024414,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.501158620873874,2024-11-19 00:58:51,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53488,TCP,738,0.14168071746826172,724,2.141018867492676,8,4435,external,2.141018867492676,8,554.375,326608.984375,2.5,3.736538767343379,2024-11-19 00:58:51,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53488,443,TCP,66,0.423137903213501,52,2.7039859294891357,9,1079,external,2.7039859294891357,9,119.88888888888889,6328.3209876543215,1.8799649487271108,3.3284196865996156,2024-11-19 00:58:51,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53488,443,TCP,66,0.139693021774292,52,2.8436789512634277,10,1145,external,2.8436789512634277,10,114.5,5956.85,1.7709505944546688,3.5165713751044456,2024-11-19 00:58:51,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53489,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 00:58:51,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53488,TCP,66,0.5604391098022461,52,2.701457977294922,9,4501,external,2.701457977294922,9,500.1111111111111,313875.65432098764,2.4193819456463714,3.3315343328094484,2024-11-19 00:58:52,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53488,443,TCP,66,0.4233238697052002,52,3.267002820968628,11,1211,external,3.267002820968628,11,110.0909090909091,5609.719008264463,1.6729330318733675,3.3670004596869707,2024-11-19 00:58:52,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53489,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 00:58:52,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53489,443,TCP,66,0.634207010269165,52,0.634207010269165,2,144,external,0.634207010269165,2,72.0,36.0,1.0,3.1535444541225996,2024-11-19 00:58:52,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53489,443,TCP,275,0.25664305686950684,261,0.8908500671386719,3,419,external,0.8908500671386719,3,139.66666666666666,9181.555555555555,1.584962500721156,3.3675700442339562,2024-11-19 00:58:52,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53489,TCP,66,0.6230928897857666,52,0.6230928897857666,2,140,external,0.6230928897857666,2,70.0,16.0,1.0,3.2097942903627823,2024-11-19 00:58:53,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53489,TCP,1466,0.14551305770874023,1452,0.7686059474945068,3,1606,external,0.7686059474945068,3,535.3333333333334,433080.8888888888,1.584962500721156,3.903170421435544,2024-11-19 00:58:53,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53489,TCP,1466,0.1486530303955078,1452,0.9172589778900146,4,3072,external,0.9172589778900146,4,768.0,487212.0,1.5,4.360818587135841,2024-11-19 00:58:53,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53489,TCP,450,0.1417980194091797,436,1.0590569972991943,5,3522,external,1.0590569972991943,5,704.4,405949.44000000006,1.9219280948873623,4.721181213807182,2024-11-19 00:58:53,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53489,443,TCP,66,0.7310130596160889,52,1.6218631267547607,4,485,external,1.6218631267547607,4,121.25,7903.6875,1.5,2.466299365226788,2024-11-19 00:58:53,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53489,443,TCP,151,0.13157200813293457,137,1.7534351348876953,5,636,external,1.7534351348876953,5,127.2,6464.560000000001,1.9219280948873623,2.8515454609732354,2024-11-19 00:58:53,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53489,TCP,109,0.40123772621154785,95,1.4602947235107422,6,3631,external,1.4602947235107422,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.108759624615505,2024-11-19 00:58:53,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53489,443,TCP,66,0.25421905517578125,52,2.0076541900634766,6,702,external,2.0076541900634766,6,117.0,5907.333333333333,1.7924812503605778,2.9885624873526133,2024-11-19 00:58:53,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53489,443,TCP,244,0.1475980281829834,230,2.15525221824646,7,946,external,2.15525221824646,7,135.14285714285714,7038.408163265306,2.1280852788913944,3.247879733396255,2024-11-19 00:58:54,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53489,TCP,66,0.41300129890441895,52,1.8732960224151611,7,3697,external,1.8732960224151611,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.7367292281842337,2024-11-19 00:58:54,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53489,TCP,941,0.156815767288208,927,2.030111789703369,8,4638,external,2.030111789703369,8,579.75,340435.1875,2.5,3.940669691479859,2024-11-19 00:58:54,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53489,443,TCP,66,0.4311988353729248,52,2.5864510536193848,8,1012,external,2.5864510536193848,8,126.5,6681.5,2.0,3.093041327345087,2024-11-19 00:58:54,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53489,443,TCP,66,0.1466820240020752,52,2.73313307762146,9,1078,external,2.73313307762146,9,119.77777777777777,6300.617283950617,1.8799649487271108,3.2929241805643623,2024-11-19 00:58:54,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53490,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 00:58:54,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53489,TCP,66,0.5919930934906006,52,2.6221048831939697,9,4704,external,2.6221048831939697,9,522.6666666666666,328677.1111111112,2.4193819456463714,3.432356980715873,2024-11-19 00:58:55,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53489,443,TCP,66,0.448153018951416,52,3.181286096572876,10,1144,external,3.181286096572876,10,114.4,5930.839999999999,1.7709505944546688,3.143382800676985,2024-11-19 00:58:55,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53490,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 00:58:55,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53490,443,TCP,66,0.7888760566711426,52,0.7888760566711426,2,144,external,0.7888760566711426,2,72.0,36.0,1.0,2.5352525065084293,2024-11-19 00:58:55,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53490,443,TCP,275,0.2356548309326172,261,1.0245308876037598,3,419,external,1.0245308876037598,3,139.66666666666666,9181.555555555555,1.584962500721156,2.9281694054306135,2024-11-19 00:58:55,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53490,TCP,66,0.6570079326629639,52,0.6570079326629639,2,140,external,0.6570079326629639,2,70.0,16.0,1.0,3.0441032757301163,2024-11-19 00:58:56,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53490,TCP,1466,0.14699101448059082,1452,0.8039989471435547,3,1606,external,0.8039989471435547,3,535.3333333333334,433080.8888888888,1.584962500721156,3.7313481698681223,2024-11-19 00:58:56,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53490,TCP,1466,0.18553495407104492,1452,0.9895339012145996,4,3072,external,0.9895339012145996,4,768.0,487212.0,1.5,4.042307186333096,2024-11-19 00:58:56,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53490,443,TCP,66,0.6154341697692871,52,1.6399650573730469,4,485,external,1.6399650573730469,4,121.25,7903.6875,1.5,2.4390763583751833,2024-11-19 00:58:56,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53490,TCP,450,0.2719419002532959,436,1.2614758014678955,5,3522,external,1.2614758014678955,5,704.4,405949.44000000006,1.9219280948873623,3.9636115050180374,2024-11-19 00:58:56,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53490,443,TCP,66,0.2745661735534668,52,1.9145312309265137,5,551,external,1.9145312309265137,5,110.2,6811.360000000001,1.3709505944546687,2.6116053471639176,2024-11-19 00:58:56,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53490,443,TCP,151,0.14430689811706543,137,2.058838129043579,6,702,external,2.058838129043579,6,117.0,5907.333333333333,1.7924812503605778,2.9142650485044514,2024-11-19 00:58:56,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53490,TCP,109,0.4903371334075928,95,1.7518129348754883,6,3631,external,1.7518129348754883,6,605.1666666666666,387527.47222222225,2.2516291673878226,3.4250232319619536,2024-11-19 00:58:57,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53490,443,TCP,66,0.356050968170166,52,2.414889097213745,7,768,external,2.414889097213745,7,109.71428571428571,5381.918367346939,1.6644977792004614,2.8986838393847867,2024-11-19 00:58:57,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53490,443,TCP,244,0.15479493141174316,230,2.5696840286254883,8,1012,external,2.5696840286254883,8,126.5,6681.5,2.0,3.113223225455918,2024-11-19 00:58:57,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53490,TCP,66,0.44455385208129883,52,2.196366786956787,7,3697,external,2.196366786956787,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.187081520978091,2024-11-19 00:58:57,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53490,TCP,867,0.14647412300109863,853,2.3428409099578857,8,4564,external,2.3428409099578857,8,570.5,334351.0,2.5,3.4146578054007968,2024-11-19 00:58:57,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53490,443,TCP,66,0.43868494033813477,52,3.008368968963623,9,1078,external,3.008368968963623,9,119.77777777777777,6300.617283950617,1.8799649487271108,2.991654312635887,2024-11-19 00:58:57,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53490,443,TCP,66,0.18474602699279785,52,3.193114995956421,10,1144,external,3.193114995956421,10,114.4,5930.839999999999,1.7709505944546688,3.1317381342868735,2024-11-19 00:58:58,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53491,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 00:58:58,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53490,TCP,66,0.6176791191101074,52,2.960520029067993,9,4630,external,2.960520029067993,9,514.4444444444445,322338.69135802466,2.4193819456463714,3.0400064554987343,2024-11-19 00:58:58,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53490,443,TCP,66,0.4320809841156006,52,3.6251959800720215,11,1210,external,3.6251959800720215,11,110.0,5585.272727272727,1.6729330318733675,3.0343187128276203,2024-11-19 00:58:58,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53491,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 00:58:58,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53491,443,TCP,66,0.5741019248962402,52,0.5741019248962402,2,144,external,0.5741019248962402,2,72.0,36.0,1.0,3.483701958256747,2024-11-19 00:58:58,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53491,443,TCP,275,0.13318300247192383,261,0.7072849273681641,3,419,external,0.7072849273681641,3,139.66666666666666,9181.555555555555,1.584962500721156,4.241572079251175,2024-11-19 00:58:58,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53491,TCP,66,0.4028360843658447,52,0.4028360843658447,2,140,external,0.4028360843658447,2,70.0,16.0,1.0,4.964798531264778,2024-11-19 00:58:59,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53491,TCP,1466,0.14558982849121094,1452,0.5484259128570557,3,1606,external,0.5484259128570557,3,535.3333333333334,433080.8888888888,1.584962500721156,5.4702010420538505,2024-11-19 00:58:59,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53491,443,TCP,66,0.4238450527191162,52,1.1311299800872803,4,485,external,1.1311299800872803,4,121.25,7903.6875,1.5,3.536286784381183,2024-11-19 00:58:59,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53491,TCP,1466,0.2827119827270508,1452,0.8311378955841064,4,3072,external,0.8311378955841064,4,768.0,487212.0,1.5,4.812679124910895,2024-11-19 00:58:59,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53491,TCP,450,0.14792704582214355,436,0.97906494140625,5,3522,external,0.97906494140625,5,704.4,405949.44000000006,1.9219280948873623,5.106913534068949,2024-11-19 00:58:59,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53491,443,TCP,66,0.4311659336090088,52,1.562295913696289,5,551,external,1.562295913696289,5,110.2,6811.360000000001,1.3709505944546687,3.2004180233502177,2024-11-19 00:58:59,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53491,443,TCP,151,0.1399691104888916,137,1.7022650241851807,6,702,external,1.7022650241851807,6,117.0,5907.333333333333,1.7924812503605778,3.524715549432149,2024-11-19 00:58:59,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53491,TCP,109,0.4387540817260742,95,1.4178190231323242,6,3631,external,1.4178190231323242,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.231851810497272,2024-11-19 00:59:00,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53491,443,TCP,66,0.3124580383300781,52,2.014723062515259,7,768,external,2.014723062515259,7,109.71428571428571,5381.918367346939,1.6644977792004614,3.4744229270205143,2024-11-19 00:59:00,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53491,443,TCP,245,0.13602995872497559,231,2.1507530212402344,8,1013,external,2.1507530212402344,8,126.625,6710.984375,2.0,3.7196274611702234,2024-11-19 00:59:00,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53491,TCP,66,0.42714476585388184,52,1.844963788986206,7,3697,external,1.844963788986206,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.794112405775968,2024-11-19 00:59:00,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53491,TCP,714,0.14399409294128418,700,1.9889578819274902,8,4411,external,1.9889578819274902,8,551.375,325570.234375,2.5,4.02220684142755,2024-11-19 00:59:00,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53491,443,TCP,66,0.42444896697998047,52,2.575201988220215,9,1079,external,2.575201988220215,9,119.88888888888889,6328.3209876543215,1.8799649487271108,3.4948714862635377,2024-11-19 00:59:00,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53491,443,TCP,66,0.14383888244628906,52,2.719040870666504,10,1145,external,2.719040870666504,10,114.5,5956.85,1.7709505944546688,3.6777674465587396,2024-11-19 00:59:00,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53492,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 00:59:01,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53491,TCP,66,0.5738792419433594,52,2.5628371238708496,9,4477,external,2.5628371238708496,9,497.44444444444446,312663.8024691358,2.4193819456463714,3.511733116463761,2024-11-19 00:59:01,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53491,443,TCP,66,0.43549609184265137,52,3.1545369625091553,11,1211,external,3.1545369625091553,11,110.0909090909091,5609.719008264463,1.6729330318733675,3.4870410874027207,2024-11-19 00:59:01,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53492,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 00:59:01,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53492,443,TCP,66,0.5783228874206543,52,0.5783228874206543,2,144,external,0.5783228874206543,2,72.0,36.0,1.0,3.4582757201951466,2024-11-19 00:59:01,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53492,443,TCP,275,0.13641977310180664,261,0.7147426605224609,3,419,external,0.7147426605224609,3,139.66666666666666,9181.555555555555,1.584962500721156,4.197314873869522,2024-11-19 00:59:01,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53492,TCP,66,0.4289839267730713,52,0.4289839267730713,2,140,external,0.4289839267730713,2,70.0,16.0,1.0,4.662179338616531,2024-11-19 00:59:01,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53492,TCP,1466,0.14531898498535156,1452,0.5743029117584229,3,1606,external,0.5743029117584229,3,535.3333333333334,433080.8888888888,1.584962500721156,5.223724168164992,2024-11-19 00:59:02,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53492,TCP,1466,0.14695405960083008,1452,0.7212569713592529,4,3072,external,0.7212569713592529,4,768.0,487212.0,1.5,5.545873605161494,2024-11-19 00:59:02,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53492,TCP,450,0.184967041015625,436,0.9062240123748779,5,3522,external,0.9062240123748779,5,704.4,405949.44000000006,1.9219280948873623,5.51739959626191,2024-11-19 00:59:02,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53492,443,TCP,66,0.7777032852172852,52,1.492445945739746,4,485,external,1.492445945739746,4,121.25,7903.6875,1.5,2.6801640698734714,2024-11-19 00:59:02,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53492,443,TCP,151,0.15085172653198242,137,1.6432976722717285,5,636,external,1.6432976722717285,5,127.2,6464.560000000001,1.9219280948873623,3.042662376006349,2024-11-19 00:59:02,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53492,TCP,109,0.4554109573364258,95,1.3616349697113037,6,3631,external,1.3616349697113037,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.406467323083022,2024-11-19 00:59:02,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53492,443,TCP,66,0.30487608909606934,52,1.9481737613677979,6,702,external,1.9481737613677979,6,117.0,5907.333333333333,1.7924812503605778,3.079807417069125,2024-11-19 00:59:03,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53492,443,TCP,245,0.1405041217803955,231,2.0886778831481934,7,947,external,2.0886778831481934,7,135.28571428571428,7069.632653061223,2.1280852788913944,3.3514023662897876,2024-11-19 00:59:03,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53492,TCP,66,0.4423239231109619,52,1.8039588928222656,7,3697,external,1.8039588928222656,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.880354495799297,2024-11-19 00:59:03,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53492,TCP,817,0.1471400260925293,803,1.951098918914795,8,4514,external,1.951098918914795,8,564.25,330918.1875,2.5,4.1002534122921945,2024-11-19 00:59:03,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53492,443,TCP,66,0.44049596786499023,52,2.5291738510131836,8,1013,external,2.5291738510131836,8,126.625,6710.984375,2.0,3.163088214278038,2024-11-19 00:59:03,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53492,443,TCP,66,0.14804577827453613,52,2.6772196292877197,9,1079,external,2.6772196292877197,9,119.88888888888889,6328.3209876543215,1.8799649487271108,3.3616965532239393,2024-11-19 00:59:03,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53493,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 00:59:03,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53492,TCP,66,0.5710530281066895,52,2.5221519470214844,9,4580,external,2.5221519470214844,9,508.8888888888889,318668.3209876543,2.4193819456463714,3.5683813620462,2024-11-19 00:59:04,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53492,443,TCP,66,0.4345591068267822,52,3.111778736114502,10,1145,external,3.111778736114502,10,114.5,5956.85,1.7709505944546688,3.2135960966448476,2024-11-19 00:59:04,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53493,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 00:59:04,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53493,443,TCP,66,0.5951509475708008,52,0.5951509475708008,2,144,external,0.5951509475708008,2,72.0,36.0,1.0,3.360492003185586,2024-11-19 00:59:04,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53493,443,TCP,275,0.14438605308532715,261,0.7395370006561279,3,419,external,0.7395370006561279,3,139.66666666666666,9181.555555555555,1.584962500721156,4.056592161498825,2024-11-19 00:59:04,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53493,TCP,66,0.43877410888671875,52,0.43877410888671875,2,140,external,0.43877410888671875,2,70.0,16.0,1.0,4.558154092260611,2024-11-19 00:59:04,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53493,TCP,1466,0.14348101615905762,1452,0.5822551250457764,3,1606,external,0.5822551250457764,3,535.3333333333334,433080.8888888888,1.584962500721156,5.152380581904097,2024-11-19 00:59:04,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53493,443,TCP,66,0.43851709365844727,52,1.1780540943145752,4,485,external,1.1780540943145752,4,121.25,7903.6875,1.5,3.3954298188041285,2024-11-19 00:59:05,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53493,TCP,1466,0.296191930770874,1452,0.8784470558166504,4,3072,external,0.8784470558166504,4,768.0,487212.0,1.5,4.553490131834287,2024-11-19 00:59:05,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53493,443,TCP,66,0.2942769527435303,52,1.4723310470581055,5,551,external,1.4723310470581055,5,110.2,6811.360000000001,1.3709505944546687,3.395975388816667,2024-11-19 00:59:05,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53493,TCP,450,0.3189220428466797,436,1.19736909866333,5,3522,external,1.19736909866333,5,704.4,405949.44000000006,1.9219280948873623,4.175821812657179,2024-11-19 00:59:05,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53493,443,TCP,66,0.321458101272583,52,1.7937891483306885,6,617,external,1.7937891483306885,6,102.83333333333333,5947.472222222223,1.2516291673878228,3.3448747337911136,2024-11-19 00:59:05,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53493,443,TCP,151,0.1508169174194336,137,1.944606065750122,7,768,external,1.944606065750122,7,109.71428571428571,5381.918367346939,1.6644977792004614,3.5997007945667314,2024-11-19 00:59:05,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53493,TCP,109,0.4421520233154297,95,1.6395211219787598,6,3631,external,1.6395211219787598,6,605.1666666666666,387527.47222222225,2.2516291673878226,3.6596051856645313,2024-11-19 00:59:05,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53493,443,TCP,66,0.28760194778442383,52,2.232208013534546,8,834,external,2.232208013534546,8,104.25,4918.1875,1.5487949406953985,3.5838953858661933,2024-11-19 00:59:06,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53493,443,TCP,244,0.1510331630706787,230,2.3832411766052246,9,1078,external,2.3832411766052246,9,119.77777777777777,6300.617283950618,1.8799649487271108,3.7763697977138544,2024-11-19 00:59:06,US,Missouri,Kansas City
